id,product_name,barcode,unit,category,brand,inventory,stock,expiry,purchase_price,sale_price,price_per_unit,tax,unit_name,unit_conversion
,DREZ OINTMENT 15GM,,NOS,MEDICAL OINTMENTS & CREAM,,20,10,180,0,0,0,0,,
,DREZ GARGLE MOUTH WASH 100ML,,NOS,DENTAL,,4,10,180,0,0,0,0,,
,DREZ 10% POVIDONE IODINE SOL 100ML,,NOS,SURGICALS,,33,10,180,0,0,0,0,,
,DR.RASHEL ANTI AGING SPF60 SUN CREAM,,NOS,,,0,10,180,0,0,0,0,,
,DR.PLUS HAND RUB 500ML,,NOS,,,0,10,180,0,0,0,0,,
,DR.MOREPEN DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,DR.JAMES 7 DAYS SLIMMING GOLD GEL,,NOS,,,0,10,180,0,0,0,0,,
,DR.DAVEY VIT C FACIAL SERUM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,DR.AID DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,DR WOODS SKIN BRIGHTENING SOAP 149GM,,NOS,,,0,10,180,0,0,0,0,,
,DR SUN SPF60 SUN CREAM 170GM,,NOS,,,0,10,180,0,0,0,0,,
,DR IRENA IRIS SPF50 MOISTURISING DAY CREAM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,DR HOUSE COOLING GEL PATCH 3S,,NOS,,,0,10,180,0,0,0,0,,
,DR GYM BABY FEEDING EXPERT,,NOS,,,0,10,180,0,0,0,0,,
,DR FREI MANUAL BREAST PUMP,,NOS,,,0,10,180,0,0,0,0,,
,DR FREI COMPRESSOR NEBULIZER SYSTEM,,NOS,,,0,10,180,0,0,0,0,,
,DOXYLAG 100MG CAPS 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,DOXYDAR 100MG CAPS 8S,,NOS,CAPSULES,,7,10,180,0,0,0,0,,
,DOXIUM 500MG CAPS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DOXIPROCT PLUS OINT 20GM,,NOS,MEDICAL OINTMENTS & CREAM,,16,10,180,0,0,0,0,,
,DOXIPROCT OINTMENT 30GM,,NOS,MEDICAL OINTMENTS & CREAM,,3,10,180,0,0,0,0,,
,DOTTY BRUSH & COMB,,NOS,,,0,10,180,0,0,0,0,,
,DOSTINEX 0.5MG TAB 2S,,NOS,,,0,10,180,0,0,0,0,,
,DOSFARM WATERMELON FLAVOUR,,NOS,CANDY,,0,10,180,0,0,0,5,,
,DOSFARM STRAWBERRY FLAVOUR,,NOS,CANDY,,96,10,180,0,0,0,5,,
,DOSFARM PEACH FLAVOUR,,NOS,CANDY,,0,10,180,0,0,0,0,,
,DOSFARM MINT FLAVOUR,,NOS,CANDY,,0,10,180,0,0,0,5,,
,DOSFARM MANGO FLAVOUR,,NOS,CANDY,,42,10,180,0,0,0,5,,
,DORA 0.5MG/5ML SYRUP 15ML,,NOS,,,0,10,180,0,0,0,0,,
,DOMPY SUSP 200ML,,NOS,SYRUP,,203,10,180,0,0,0,0,,
,DOMPY 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DOMOTHERM VITAL PLUS NEBULIZER,,NOS,SURGICALS,,1,10,180,0,0,0,0,,
,DOLVIC-K 50MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DOLPHI XXXXXL CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI XXXXXL CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI ULTRA THIN CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI ULTRA THIN CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI SUPER DOTTED CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI SUPER DOTTED CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI RIBBED CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI RIBBED CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI DELAY CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI COLLECTION CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI COLLECTION CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI CLASSIC CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI CLASSIC CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI BAGGY CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI BAGGY CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI ANATOMIC ULTRA THIN CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI ANATOMIC ULTRA THIN CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI ANATOMIC COLOURED FLAVOURED CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI ANATOMIC COLOURED FLAVOURED CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI 3 IN 1 CONDOMS 3S,,NOS,,,0,10,180,0,0,0,0,,
,DOLPHI 3 IN 1 CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,DOLGIT 600MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DOLGIT 600MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,DOLGIT 400MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DOLGIT 400MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,DOLGIT 200MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DOLGIT 200MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,DOHEBABY BREAST PUMP WITH BOTTLE,,NOS,,,0,10,180,0,0,0,0,,
,DOGMATIL 50MG CAPS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DOCTORS BEST HIGH ABSRPTN 100MG MAGNESIUM TAB 120S,,NOS,,,0,10,180,0,0,0,0,,
,DOCTORS BEST FAST ACTING 750MG ARGININE TAB 60S,,NOS,,,0,10,180,0,0,0,0,,
,DIZINIL 50MG TAB 20S,,PACK,TABLETS,,175,10,180,0,0,0,0,STRIPS,2
,DIVIDO 75MG CAPS 20S,,PACK,CAPSULES,,51.5,10,180,0,0,0,0,STRIPS,2
,DIUSEMIDE 40MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DITAMIN ANTI COLIC DROPS 10ML,,NOS,DROPS,,12,10,180,0,0,0,0,,
,DISPOSABLE GLOVES 100S,,NOS,,,0,10,180,0,0,0,0,,
,DISFLATYL TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DISFLATYL DROPS 30ML,,NOS,,,0,10,180,0,0,0,0,,
,DIPHELIN PAEDIATRIC SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,DIPHELIN ADULT SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,DIOVAN 80MG TAB 28S,,PACK,,,2.5,10,180,0,0,0,0,STRIPS,2
,DIOVAN 160MG TAB 28S,,PACK,,,1,10,180,0,0,0,0,STRIPS,2
,DIOCLAV 625MG TAB 20S,,PACK,TABLETS,,397.4,10,180,0,0,0,0,STRIPS,5
,DIOCLAV 375MG TAB 20S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,5
,DIOCLAV 1GM TAB 14S,,PACK,TABLETS,,4,10,180,0,0,0,0,STRIPS,7
,DIMET G 2MG/500MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DIMET 850MG TAB 50S,,PACK,TABLETS,,15,10,180,0,0,0,0,STRIPS,5
,DIMET 500MG TAB 50S,,PACK,,,10,10,180,0,0,0,0,STRIPS,5
,DILATREND 6.25MG TAB 30S,,PACK,TABLETS,,2,10,180,0,0,0,0,STRIPS,3
,DILATREND 25MG TAB 30S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,3
,DILANYL SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,DILAMUC SYRUP 100ML,,NOS,SYRUP,,9,10,180,0,0,0,0,,
,DIGNITY UNDERPADS 60X90CM 30S,,NOS,SURGICALS,,26,10,180,0,0,0,0,,
,DIGNITY ADULT PULL UP DIAPERS MEDIUM 10S,,NOS,SURGICALS,,43,10,180,0,0,0,0,,
,DIGNITY ADULT PULL UP DIAPERS LARGE 10S,,NOS,SURGICALS,,25,10,180,0,0,0,0,,
,DIGNITY ADULT DIAPERS MEDIUM 30S,,NOS,SURGICALS,,32,10,180,0,0,0,0,,
,DIGNITY ADULT DIAPERS LARGE 30S,,NOS,SURGICALS,,59,10,180,0,0,0,0,,
,DIFLUCAN 150MG CAPS 1S,,NOS,,,0,10,180,0,0,0,0,,
,DIETERBA FIRST MONTHS BISCUIT 300GM,,NOS,,,0,10,180,0,0,0,0,,
,DIETERBA BABY FOOD MIXED FRUIT 120GM,,NOS,,,0,10,180,0,0,0,0,,
,DIETERBA BABY FOOD FIRST BISCUITS 180GM,,NOS,,,0,10,180,0,0,0,0,,
,DIETERBA BABY FOOD BANANA 120GM,,NOS,,,0,10,180,0,0,0,0,,
,DICYNONE INJ 250MG/2ML,,PACK,,,0,10,180,0,0,0,0,,
,DICYNONE 500MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DICLORAN MS GEL 30GM,,NOS,,,0,10,180,0,0,0,0,,
,DICLORAN GEL 50GM,,NOS,,,0,10,180,0,0,0,0,,
,DICLORAN 75MG/3ML INJECTION 5S,,NOS,,,0,10,180,0,0,0,0,,
,DICLOPID 50MG TAB 20S,,PACK,TABLETS,,27,10,180,0,0,0,0,STRIPS,2
,DICLON EMULGEL 45GM,,NOS,,,0,10,180,0,0,0,0,,
,DICLOMAX 50MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DICLOMAX 1% EMULGEL 50GM,,NOS,,,0,10,180,0,0,0,0,,
,DICLOGESIC STERILE EYE DROPS 5ML,,NOS,,,0,10,180,0,0,0,0,,
,DICLOGESIC RETARD 100MG TAB 10S ( BULK PACK ),,NOS,,,0,10,180,0,0,0,0,,
,DICLOGESIC RETARD 100MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,DICLOGESIC GEL 30GM,,NOS,,,0,10,180,0,0,0,0,,
,DICLOGESIC 50MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,DICLOGESIC 12.5MG CHILDREN SUPPOSITORIES 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DICLOFEN CREMOGEL 30GM,,NOS,,,0,10,180,0,0,0,0,,
,DICLO DISPERS 50MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DICLO 75ID TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DICLO 150 ID 10S,,NOS,TABLETS,,5,10,180,0,0,0,0,,
,DICETEL 100MG TAB 20S,,NOS,,,0,10,180,0,0,0,0,,
,DIAVIT PLUS CAPS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DIAPRIDE 2MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DIAPRIDE 1MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DIAPHAGE 500MG TAB 50S,,PACK,,,0,10,180,0,0,0,0,STRIPS,5
,DIANE-35 TAB 21S,,PACK,,,3,10,180,0,0,0,0,,
,DIAMICRON MR 60MG TAB 30S,,PACK,,,5.5,10,180,0,0,0,0,STRIPS,2
,DIALON 500MG TAB 48S,,PACK,,,0,10,180,0,0,0,0,STRIPS,4
,DIACLEAN 12GM SACHETS 6S,,NOS,,,0,10,180,0,0,0,0,,
,DIABECON TAB 60S,,PACK,,,0,10,180,0,0,0,0,,
,DIABECON TAB 120S,,NOS,,,0,10,180,0,0,0,0,,
,DEXAMED TAB 10S(BULK),,NOS,,,0,10,180,0,0,0,0,,
,DEXAFLOX OPTHALMIC SUSPENSION 5ML,,NOS,,,0,10,180,0,0,0,0,,
,DEWAX EAR DROPS 10ML,,NOS,DROPS,,124,10,180,0,0,0,0,,
,DETTOL SHAMPOO INTENSIVE NOURISH 200ML,,NOS,,,0,10,180,0,0,0,0,,
,DETTOL SHAMPOO CARE & PROTECT 200ML,,NOS,,,0,10,180,0,0,0,0,,
,DETTOL PERSONAL CARE SOLUTION 250ML,,NOS,,,0,10,180,0,0,0,0,,
,DETTOL ORIGINAL SOAP 70GM,,NOS,,,0,10,180,0,0,0,0,,
,DETTOL ANTISEPTIC DISINFECTANT SOLUTION 125ML,,NOS,,,0,10,180,0,0,0,0,,
,DETTOL 1+1 OFFER ANTIBACTERIAL BODY WASH 250ML,,NOS,,,0,10,180,0,0,0,0,,
,DETOX HERBAL TEA 16S,,NOS,,,0,10,180,0,0,0,0,,
,DERMOVIVA SOFT MOISTURISING CREAM 140ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMOVIVA BODY LOTION 400ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMOVATE OINTMENT 25GM,,NOS,,,0,10,180,0,0,0,0,,
,DERMOVATE CREAM 25GM,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC SUNBRELLA SPF50 CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC OFFER SUNBRELLA SPF50 CREAM OILY SKIN 50M,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC OFFER SUNBRELLA SPF50 CREAM DRY SKIN 50ML,,NOS,,,0,10,180,0,0,0,5,,
,DERMEDIC NORMACNE PREVENT SERUM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC NORMACNE PREVENT MOISTURISING CREAM 40ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC NORMACNE CLEANSING AND REGULATING TONER 200ML,,NOS,COSMETICS,,1,10,180,0,0,0,5,,
,DERMEDIC NORMACNE ANTIBACTERIAL CLEANSING GEL 200ML,,NOS,COSMETICS,,1,10,180,0,0,0,5,,
,DERMEDIC MELUMIN ANTI AGEING SPF50 CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC HYDRAIN CREAMY CLEANSING GEL 200ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC CLEANSING AND REGULATING TONER 200ML,,NOS,COSMETICS,,0,10,180,0,0,0,0,,
,DERMEDIC ANTIBACTERIAL CLEANSING GEL 200ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMEDIC 1+1 OFFER 48HR ANTIPERSP R ROLL ON 60ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMAVIT C INTENSE REPAIR SERUM 20ML,,NOS,,,0,10,180,0,0,0,5,,
,DERMATONICS ONCE HEEL BALM 60ML,,NOS,,,0,10,180,0,0,0,0,,
,DERMATONE LIGHTENING GEL 20GM,,NOS,,,0,10,180,0,0,0,5,,
,DERMATONE BRIGHTENING BAR 100GM,,NOS,COSMETICS,,14,10,180,0,0,0,5,,
,DERMASCAR ADV SCAR REDUCTION GEL 20GM,,NOS,COSMETICS,,3,10,180,0,0,0,5,,
,DERMA-T TOPICAL SOLUTION 30ML,,NOS,MEDICAL OINTMENTS & CREAM,,0,10,180,0,0,0,0,,
,DERMA ROLLER SYSTEM PARADISE,,NOS,,,0,10,180,0,0,0,0,,
,DERMA ROLLER SYSTEM 1S,,,,,0,10,180,0.45,1.5,0,0,,
,DERMA ROLLER SYSTEM 1.5MM,,NOS,COSMETICS,,3,0,0,0,0,0,0,,
,DERMA ROLLER SYSTEM 1.0MM,,NOS,COSMETICS,,9,0,0,0,0,0,0,,
,DERMA ROLLER SYSTEM 0.75MM,,NOS,COSMETICS,,7,10,180,0,0,0,0,,
,DERMA ROLLER SYSTEM 0.5MM,,NOS,COSMETICS,,3,0,0,0,0,0,0,,
,DERMA ROLLER SYSTEM 0.50MM,,,,,0,10,180,0,0,0,0,,
,DERMA ROLLER 4 IN 1 SYSTEM,,NOS,,,0,10,180,0,0,0,0,,
,DERIVA 0.1% AQUEOUS GEL 30GM,,NOS,,,6,10,180,0,0,0,0,,
,DEPURDENT CLEANING AND POLISHING TOOTHPASTE 50ML,,NOS,,,0,10,180,0,0,0,0,,
,DEPURDENT CLEAN & POLISH TOOTHPASTE 75ML,,NOS,,,0,10,180,0,0,0,5,,
,DEPOVIT B12-1000 INJ 1ML 3S,,NOS,,,0,10,180,0,0,0,0,,
,DEPO PROVERA 150MG INJ 1ML,,NOS,,,0,10,180,0,0,0,0,,
,DEPLATT 75MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,DEPAKINE CHRONO 500MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,DEPAKINE 57.64MG/ML SYRUP 150ML,,NOS,,,0,10,180,0,0,0,0,,
,DEPAKINE 500MG TAB 40S,,NOS,,,0,10,180,0,0,0,0,,
,DEPAKINE 200MG TAB 40S,,NOS,,,0,10,180,0,0,0,0,,
,DENTURE CLEANING BRUSH,,,,,0,10,180,0.924,1.4,0,0,,
,DENTIPUR TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,5
,DENTINOX TEETHING GEL 15GM,,NOS,,,0,10,180,0,0,0,0,,
,DENTINOX INFANT COLIC DROPS 100ML,,NOS,,,0,10,180,0,0,0,0,,
,DENTINOX CARDLE CAP SHAMPOO 125ML,,NOS,,,0,10,180,0,0,0,0,,
,DENTAL FLOSSERS TOOTHPICK 30S,,NOS,,,0,10,180,0,0,0,0,,
,DENTAL FLOSS YOUNIFLOSS 50S,,NOS,,,0,10,180,0,0,0,0,,
,DENTAL FLOSS COLGATE WAXED 25M,,NOS,,,0,10,180,0,0,0,0,,
,DENTAL FLOSS CACTUS PRIME 50M 2S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DENTAL FLOSS / TOOTHPICK 40S,,NOS,,,0,10,180,0,0,0,0,,
,DENTAL CALCULUS REMOVER MEETEASY,,NOS,,,0,10,180,0,0,0,0,,
,DENSIVE DENTURE CLEANSER TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,DELUXE TEETH WHITENING HOME KIT,,NOS,,,0,10,180,0,0,0,0,,
,"DELTAYAM 2,5 LIQUID 350 ML",,NOS,,,0,10,180,0,0,0,0,,
,DELICE SOLUTION 50ML,,NOS,COSMETICS,,29,10,180,0,0,0,5,,
,DEKSEL VITAMIN D3 1000IU NANO SPRAY 15ML,,NOS,,,0,10,180,0,0,0,0,,
,DEKASAN PRICKLY HEAT POWDER REGULAR 100GM,,NOS,,,0,10,180,0,0,0,5,,
,DEKASAN PRICKLY HEAT POWDER LAVENDAR 100GM,,NOS,,,0,10,180,0,0,0,0,,
,DEFORAX CREAM 5GM,,NOS,,,0,10,180,0,0,0,0,,
,DEFONASE SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,DEFODIN MOUTHWASH 200ML,,NOS,,,0,10,180,0,0,0,0,,
,DEEP RELIEF GEL 50GM,,NOS,,,0,10,180,0,0,0,0,,
,DEEP RELIEF GEL 100GM,,NOS,,,0,10,180,0,0,0,0,,
,DEEP HEAT SPRAY 150ML,,NOS,,,0,10,180,0,0,0,0,,
,DEEP HEAT RUB 35GM,,NOS,,,0,10,180,0,0,0,0,,
,DEEP HEAT RUB 100GM,,NOS,,,0,10,180,0,0,0,0,,
,DECOZAL 0.1% ADULT NASAL SPRAY 10ML,,NOS,SPRAY,,40,10,180,0,0,0,0,,
,DECOZAL 0.1% ADULT NASAL DROPS,,NOS,,,0,10,180,0,0,0,0,,
,DECOZAL 0.05% CHILD NASAL DROPS 10ML,,NOS,DROPS,,65,10,180,0,0,0,0,,
,DECAL B12 SYRUP 120ML,,NOS,,,0,10,180,0,0,0,0,,
,DECA-DURABOLIN 50MG INJECTION 1ML,,NOS,,,0,10,180,0,0,0,0,,
,DCOL 400 IU VIT D3 DROPS 19ML,,NOS,,,0,10,180,0,0,0,0,,
,DAROXIME 500MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,DAROXIME 250MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,DAROLAC Z SACHETS 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,DAROLAC SACHETS 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,DAROLAC CAP 10S,,PACK,,,Infinity,10,180,0,0,0,0,,
,DAROLAC CAP 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,DARK AND LOVELY MOISTURE PLUS,,NOS,,,0,10,180,0,0,0,0,,
,DARK & LOVELY MOISTURE PLUS NO LYE RELAXER KIT,,NOS,,,0,10,180,0,0,0,0,,
,DARK & LOVELY BEAUTIFUL BEGINNINGS RELAXER NORMAL,,NOS,,,0,10,180,0,0,0,0,,
,DAONIL 5MG TAB 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,DALACIN VAGINAL CREAM 2% 40GM,,NOS,,,0,10,180,0,0,0,0,,
,DALACIN C 300MG CAPS 16S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DALACIN C 150MG CAPS 16S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DAKTARIN TOPICAL CREAM 15GM,,NOS,,,0,10,180,0,0,0,0,,
,DAKTARIN POWDER 20GM,,NOS,,,0,10,180,0,0,0,0,,
,DAKTARIN ORAL GEL 40GM,,NOS,,,0,10,180,0,0,0,0,,
,DAKTACORT CREAM 15GM,,NOS,,,0,10,180,0,0,0,0,,
,DAIVOBET OINTMENT 30GM,,NOS,,,0,10,180,0,0,0,0,,
,DAFLON 500MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,DAD MOUTH WASH 200ML,,NOS,,,0,10,180,0,0,0,0,,
,D-TROL CAPS 30S,,NOS,,,0,10,180,0,0,0,0,,
,CYSTONE TAB 60S,,NOS,TABLETS,,34,10,180,0,0,0,0,,
,CYCLOGEST 400MG PESSARIES 15S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,CYCLOGEST 200MG PESSARIES 15S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,CYBELE SPEICAL SECURITE COTTON BUDS 50S,,NOS,,,0,10,180,0,0,0,0,,
,CYBELE ROUND MAKE UP PADS 80S,,NOS,,,0,10,180,0,0,0,0,,
,CYBELE MAKE UP PADS 40S,,NOS,,,0,10,180,0,0,0,0,,
,CYBELE COTTON BUDS 200S,,NOS,,,0,10,180,0,0,0,0,,
,CYBELE COTTON BUDS 140S,,NOS,,,0,10,180,0,0,0,0,,
,CYBELE COTTON BALLS 100S,,NOS,,,0,10,180,0,0,0,0,,
,CYBELE COLOUR COTTON BALLS 100S,,NOS,SURGICALS,,20,10,180,0,0,0,0,,
,CUTIVATE 0.005% OINMENT 30GM,,NOS,,,0,10,180,0,0,0,0,,
,CUTIVATE 0.005% CREAM 30GM,,NOS,,,0,10,180,0,0,0,0,,
,CUSICROM EYE DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,CURE TAPE ART 5CM X 5M,,NOS,,,0,10,180,0,0,0,0,,
,CURE TAPE 5CM X 5CM,,NOS,,,0,10,180,0,0,0,0,,
,CURE AID WASHPROOF ASSORTED 20S,,NOS,,,0,10,180,0,0,0,0,,
,CURE AID EYE PAD 20S,,PACK,SURGICALS,,20,10,180,0,0,0,0,STRIPS,20
,CURE AID CORN PLASTERS 10S,,NOS,,,0,10,180,0,0,0,0,,
,CURAM 1GM TAB 14S,,PACK,,,0,10,180,0,0,0,0,STRIPS,7
,CTC SPRAY 210ML,,NOS,,,0,10,180,0,0,0,0,,
,CRYSTAL LINE WHTNG & PIGMET REMVAL CREAM 3OGM,,NOS,,,0,10,180,0,0,0,0,,
,CRYSTAL LINE SPF50 SUN PROTECTION CREAM 60ML,,NOS,,,0,10,180,0,0,0,0,,
,CRYSTAL LINE 3IN1 MOISTURIZING & NOURISHING BODY C,,NOS,,,0,10,180,0,0,0,0,,
,CROMA OPTHALMIC SOLN 10ML,,NOS,,,0,10,180,0,0,0,0,,
,CRIXAN OD TAB 500MG 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CRESTOR 5MG TAB 28S,,PACK,,,1,10,180,0,0,0,0,STRIPS,2
,CRESTOR 20MG TAB 28S,,PACK,,,1,10,180,0,0,0,0,STRIPS,2
,CRESTOR 10MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,CREST KIDS TOOTH PASTE 50ML,,NOS,,,0,10,180,0,0,0,0,,
,CREST 3D WHITE TOOTHPASTE 125ML,,NOS,,,0,10,180,0,0,0,0,,
,CREPE BANDAGE 7.5CM X 4M MARVEL,,NOS,SURGICALS,,72,10,180,0,0,0,0,,
,CREPE BANDAGE 5CM X 4M MARVEL,,NOS,SURGICALS,,84,10,180,0,0,0,0,,
,CREPE BANDAGE 10CM X 4M MARVEL,,NOS,SURGICALS,,60,10,180,0,0,0,0,,
,CREAM E45 50GM,,NOS,,,0,10,180,0,0,0,0,,
,CRACKED HEEL REPAIR CREAM SCHOLL 60ML,,NOS,,,0,10,180,0,0,0,0,,
,CRACKED HEEL REPAIR CREAM 75GM,,NOS,,,0,10,180,0,0,0,0,,
,CRACKED HEEL BALM FLEXITOL 56G,,NOS,,,0,10,180,0,0,0,0,,
,COXICAM 7.5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,COXICAM 15MG TAB 10S,,NOS,TABLETS,,7,10,180,0,0,0,0,,
,COVITAN 75 SOFTGEL 30S,,NOS,,,0,10,180,0,0,0,0,,
,COVID RAPID TEST KIT RAPIDFOR 1S,,NOS,,,0,10,180,0,0,0,0,,
,COVID RAPID TEST KIT MOLE BIOSCIENCE,,NOS,,,0,10,180,0,0,0,0,,
,COVERSYL 5MG TAB 30S,,NOS,TABLETS,,1,10,180,0,0,0,0,,
,COVERSYL 10MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COVERAM 5MG/5MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COVERAM 5MG/10MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COVERAM 10MG/5MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COVERAM 10MG/10MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COVAS 8MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,COVAS 16MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,COVANCE 50MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,COTTON WOOL BALLS SEA PEARL 100S,,NOS,,,0,10,180,0,0,0,0,,
,COTTON BUDS 200S,,NOS,SURGICALS,,5,10,180,0,0,0,5,,
,COTTON BUDS 100S,,NOS,SURGICALS,,19,10,180,0,0,0,5,,
,COTTON BALLS SKIN DOCTOR 200S,,NOS,,,0,10,180,0,0,0,0,,
,COTTON BALLS MARVEL 100S,,NOS,SURGICALS,,85,30,180,0,0,0,0,,
,COTTON BALLS CLARISSE 300S,,NOS,,,0,10,180,0,0,0,0,,
,COTTON BALLS 100S,,NOS,,,0,10,180,0,0,0,0,,
,COSYREL 5MG/5MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COSYREL 5MG/10MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,COSMO CHARCOAL FACE MASK 150ML,,NOS,,,0,10,180,0,0,0,0,,
,COSAMINE PLUS HOVID CAPS 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
